horizon,mse,rmse,mae,mape,mdape,smape,coverage
267 days,824935.220802765,908.2594457547716,650.096108062229,0.09574893314219515,0.07472100074276022,0.09329397883330996,0.35135135135135137
268 days,810812.148351198,900.4510804875509,635.0893770658248,0.09395669572610306,0.07337220777079434,0.09152979335287585,0.3783783783783784
269 days,734331.5809525282,856.9314913997082,601.5987592730014,0.0895953857954844,0.0689515913820356,0.08773192284803868,0.4189189189189189
270 days,554432.6332483732,744.602332287761,520.1606499881866,0.07925564783685496,0.06193451959247363,0.07863768566977632,0.4594594594594595
271 days,559328.9577589831,747.8829840014968,527.312438556541,0.07994086669242641,0.06193451959247363,0.07929792825448943,0.4594594594594595
272 days,573646.325138306,757.3944316789674,544.4938740094237,0.08156469646641941,0.06334483414472376,0.08072022466397283,0.43243243243243246
273 days,572161.8817988308,756.4138297247287,540.5273613521354,0.08111079844301303,0.06334483414472376,0.08027348955722044,0.43243243243243246
274 days,578460.4484623708,760.5658738481308,548.7774444177371,0.08190862028964252,0.06334483414472376,0.0810369104894708,0.40540540540540543
275 days,577343.4875530087,759.8312230706294,548.6226572084126,0.08182020856227024,0.06334483414472376,0.08097666440047215,0.40540540540540543
286 days,578243.4081777225,760.4231770387607,551.4553830824707,0.08585666078997875,0.0689515913820356,0.08551128368528502,0.3783783783783784
287 days,571322.4850321048,755.8587732057522,542.410513252686,0.08738254119607697,0.07337220777079434,0.08726538354412063,0.3783783783783784
288 days,557345.9879174483,746.5560849108714,525.8454467911226,0.08813063057153055,0.07472100074276022,0.08799589815431948,0.3783783783783784
289 days,557712.2156824752,746.801322764278,528.2260470089441,0.0899924163668112,0.07506977343170089,0.08998168768652336,0.35135135135135137
290 days,559127.4387620568,747.7482455760473,529.6480051337687,0.09050532618868369,0.07506977343170089,0.09050417742918343,0.32432432432432434
291 days,624440.3961210988,790.215411214625,569.7425978370924,0.09556114770249981,0.07506977343170089,0.09670977415458745,0.3108108108108108
292 days,664996.0052198302,815.4728721544514,599.5524568304908,0.10068112917927743,0.07506977343170089,0.10280186063673051,0.2972972972972973
293 days,735410.7078269396,857.5609061908896,650.1117101671053,0.10666517769663016,0.0809116279356652,0.10785147621904981,0.2972972972972973
294 days,754772.0113136972,868.7761571968335,668.0820453413944,0.10804235368418688,0.08982449375748705,0.10901405402801348,0.2972972972972973
295 days,756540.683245557,869.7934716043557,678.2356706843708,0.10595852788939777,0.0908936009163955,0.10564273452183731,0.2972972972972973
296 days,860922.622426531,927.859160878703,706.7001568903481,0.10619807818649081,0.0908936009163955,0.10423430184474562,0.2972972972972973
297 days,830660.5669938888,911.4058190476342,681.9235746982088,0.10214876886319382,0.08982449375748705,0.1005291011252785,0.32432432432432434
298 days,902404.1256831149,949.9495384930269,692.8902328770764,0.1033142590569194,0.0809116279356652,0.10116565576453197,0.35135135135135137
299 days,890935.4010023968,943.8937445509408,681.5813346763608,0.10186918551901195,0.07757726246925178,0.09974232900197999,0.3783783783783784
300 days,715992.2161772859,846.1632325841663,611.9588325130508,0.0927195950252512,0.06334483414472376,0.09193471701545988,0.43243243243243246
301 days,667074.0092464988,816.7459882034921,589.021984736417,0.08980289249802018,0.06334483414472376,0.08934842625371986,0.44594594594594594
302 days,622604.6635138937,789.0530169221164,574.02526619444,0.0877569005130503,0.06193451959247363,0.08760832631711397,0.4594594594594595
303 days,642607.6654877188,801.6281341667835,595.3885991985047,0.08985574955632963,0.06370132642610851,0.08954503889629113,0.40540540540540543
304 days,638067.777059399,798.7914477880938,587.6327424434984,0.08895659506895914,0.06370132642610851,0.08862496919170423,0.40540540540540543
305 days,645622.2234426159,803.5062062253259,598.7423224963459,0.0900751732864919,0.06370132642610851,0.08970546328256644,0.3783783783783784
306 days,647450.9029371099,804.6433389627418,603.234368516089,0.09047658719516893,0.06370132642610851,0.09012263243604411,0.3783783783783784
315 days,642412.7223823455,801.5065329629856,595.7341429084121,0.09185466080781209,0.07264409831849163,0.09167964087714496,0.35135135135135137
317 days,621841.1511318599,788.5690528621193,573.7453231596902,0.09448661886555551,0.07264409831849163,0.0947952365661743,0.35135135135135137
318 days,622483.8020665522,788.976426812964,576.1047900653467,0.09586976504002244,0.07264409831849163,0.09622793651421291,0.32432432432432434
319 days,615113.4802102501,784.2917060700375,564.179212137598,0.096703308963624,0.07871167194482148,0.09720791186778387,0.32432432432432434
320 days,659530.9101463298,812.1150842992204,591.9373017990386,0.09816651077959068,0.07871167194482148,0.09912803436101016,0.32432432432432434
321 days,663131.8774371289,814.3290965188023,598.7137590134433,0.09924239850014631,0.08676913330957868,0.10039732063531463,0.3108108108108108
